Fecha,Pacientes,Positivos,En_estudio
28/07/2021,146,106,40
28/07/2021,37,15,22
28/07/2021,509,284,225
28/07/2021,82,72,10
28/07/2021,0,0,0
28/07/2021,0,0,0
28/07/2021,0,0,0
28/07/2021,0,0,0
29/07/2021,188,131,57
29/07/2021,167,132,35
29/07/2021,38,20,18
29/07/2021,521,288,233
29/07/2021,110,98,12
29/07/2021,0,0,0
29/07/2021,0,0,0
29/07/2021,0,0,0
29/07/2021,0,0,0
30/07/2021,196,137,59
30/07/2021,167,136,31
30/07/2021,35,20,15
30/07/2021,532,311,221
30/07/2021,103,93,10
30/07/2021,0,0,0
30/07/2021,0,0,0
30/07/2021,0,0,0
30/07/2021,0,0,0
31/07/2021,197,146,51
31/07/2021,167,136,31
31/07/2021,36,24,12
31/07/2021,535,291,244
31/07/2021,67,59,8
31/07/2021,0,0,0
31/07/2021,0,0,0
31/07/2021,0,0,0
31/07/2021,0,0,0
01/08/2021,203,153,50
01/08/2021,182,140,42
01/08/2021,38,22,16
01/08/2021,574,314,260
01/08/2021,26,25,1
01/08/2021,0,0,0
01/08/2021,0,0,0
01/08/2021,0,0,0
01/08/2021,0,0,0
02/08/2021,216,164,52
02/08/2021,180,136,44
02/08/2021,36,19,17
02/08/2021,613,331,282
02/08/2021,100,76,24
02/08/2021,0,0,0
02/08/2021,0,0,0
02/08/2021,0,0,0
02/08/2021,0,0,0
03/08/2021,218,166,52
03/08/2021,191,142,49
03/08/2021,34,15,19
03/08/2021,611,349,262
03/08/2021,138,120,18
03/08/2021,0,0,0
03/08/2021,0,0,0
03/08/2021,0,0,0
03/08/2021,0,0,0
04/08/2021,227,168,59
04/08/2021,187,143,44
04/08/2021,42,20,22
04/08/2021,636,359,277
04/08/2021,97,91,6
04/08/2021,0,0,0
04/08/2021,0,0,0
04/08/2021,0,0,0
04/08/2021,0,0,0
05/08/2021,227,168,59
05/08/2021,187,143,44
05/08/2021,42,20,22
05/08/2021,636,359,277
05/08/2021,97,91,6
05/08/2021,0,0,0
05/08/2021,0,0,0
05/08/2021,0,0,0
05/08/2021,0,0,0
06/08/2021,219,176,43
06/08/2021,180,114,62
06/08/2021,45,29,16
06/08/2021,626,334,292
06/08/2021,131,114,17
06/08/2021,0,0,0
06/08/2021,0,0,0
06/08/2021,0,0,0
06/08/2021,0,0,0
07/08/2021,224,179,45
07/08/2021,217,159,58
07/08/2021,53,26,27
07/08/2021,624,318,306
07/08/2021,120,100,19
07/08/2021,0,0,0
07/08/2021,0,0,0
07/08/2021,0,0,0
07/08/2021,0,0,0
08/08/2021,220,172,48
08/08/2021,225,158,67
08/08/2021,50,32,18
08/08/2021,662,324,338
08/08/2021,87,69,18
08/08/2021,0,0,0
08/08/2021,0,0,0
08/08/2021,0,0,0
08/08/2021,0,0,0
09/08/2021,233,185,48
09/08/2021,223,181,42
09/08/2021,39,21,18
09/08/2021,702,358,344
09/08/2021,126,107,19
09/08/2021,0,0,0
09/08/2021,0,0,0
09/08/2021,0,0,0
09/08/2021,0,0,0
10/08/2021,235,190,45
10/08/2021,222,181,41
10/08/2021,47,23,24
10/08/2021,695,339,356
10/08/2021,170,134,20
10/08/2021,0,0,0
10/08/2021,0,0,0
10/08/2021,0,0,0
10/08/2021,0,0,0
11/08/2021,229,181,48
11/08/2021,230,195,35
11/08/2021,53,27,26
11/08/2021,692,388,304
11/08/2021,168,137,25
11/08/2021,0,0,0
11/08/2021,0,0,0
11/08/2021,0,0,0
11/08/2021,0,0,0
12/08/2021,231,178,53
12/08/2021,234,195,39
12/08/2021,57,27,30
12/08/2021,681,394,287
12/08/2021,159,133,18
12/08/2021,0,0,0
12/08/2021,0,0,0
12/08/2021,0,0,0
12/08/2021,0,0,0
13/08/2021,252,210,42
13/08/2021,233,186,47
13/08/2021,58,24,34
13/08/2021,702,386,316
13/08/2021,165,146,13
13/08/2021,0,0,0
13/08/2021,0,0,0
13/08/2021,0,0,0
13/08/2021,0,0,0
14/08/2021,255,202,53
14/08/2021,242,193,49
14/08/2021,58,35,23
14/08/2021,727,236,491
14/08/2021,125,100,13
14/08/2021,0,0,0
14/08/2021,0,0,0
14/08/2021,0,0,0
14/08/2021,0,0,0
15/08/2021,244,193,51
15/08/2021,244,189,55
15/08/2021,60,37,23
15/08/2021,761,382,379
15/08/2021,46,42,4
15/08/2021,0,0,0
15/08/2021,0,0,0
15/08/2021,0,0,0
15/08/2021,0,0,0
16/08/2021,260,201,59
16/08/2021,250,189,61
16/08/2021,58,40,18
16/08/2021,753,378,375
16/08/2021,178,154,12
16/08/2021,0,0,0
16/08/2021,0,0,0
16/08/2021,0,0,0
16/08/2021,0,0,0
17/08/2021,265,213,52
17/08/2021,265,199,66
17/08/2021,54,35,19
17/08/2021,738,369,369
17/08/2021,144,126,8
17/08/2021,0,0,0
17/08/2021,0,0,0
17/08/2021,0,0,0
17/08/2021,0,0,0
18/08/2021,248,201,47
18/08/2021,255,209,46
18/08/2021,48,31,17
18/08/2021,742,374,368
18/08/2021,92,84,9
18/08/2021,0,0,0
18/08/2021,0,0,0
18/08/2021,0,0,0
18/08/2021,0,0,0
19/08/2021,264,208,56
19/08/2021,250,209,41
19/08/2021,44,33,11
19/08/2021,763,402,361
19/08/2021,118,102,7
19/08/2021,0,0,0
19/08/2021,0,0,0
19/08/2021,0,0,0
19/08/2021,0,0,0
20/08/2021,249,203,46
20/08/2021,241,192,49
20/08/2021,39,25,14
20/08/2021,793,402,391
20/08/2021,131,119,4
20/08/2021,0,0,0
20/08/2021,0,0,0
20/08/2021,0,0,0
20/08/2021,0,0,0
21/08/2021,249,192,57
21/08/2021,233,185,48
21/08/2021,37,22,15
21/08/2021,815,387,428
21/08/2021,112,101,3
21/08/2021,0,0,0
21/08/2021,0,0,0
21/08/2021,0,0,0
21/08/2021,0,0,0
22/08/2021,250,196,54
22/08/2021,229,184,45
22/08/2021,34,19,15
22/08/2021,827,382,445
22/08/2021,86,77,9
22/08/2021,0,0,0
22/08/2021,0,0,0
22/08/2021,0,0,0
22/08/2021,0,0,0
23/08/2021,261,205,56
23/08/2021,230,183,47
23/08/2021,36,18,18
23/08/2021,790,387,403
23/08/2021,169,161,8
23/08/2021,0,0,0
23/08/2021,0,0,0
23/08/2021,0,0,0
23/08/2021,0,0,0
24/08/2021,243,199,44
24/08/2021,228,182,46
24/08/2021,33,21,12
24/08/2021,787,372,415
24/08/2021,135,126,9
24/08/2021,0,0,0
24/08/2021,0,0,0
24/08/2021,0,0,0
24/08/2021,0,0,0
25/08/2021,232,189,43
25/08/2021,234,190,44
25/08/2021,36,20,16
25/08/2021,787,391,396
25/08/2021,122,111,11
25/08/2021,0,0,0
25/08/2021,0,0,0
25/08/2021,0,0,0
25/08/2021,0,0,0
26/08/2021,234,187,47
26/08/2021,227,191,36
26/08/2021,32,21,11
26/08/2021,780,411,369
26/08/2021,96,90,6
26/08/2021,0,0,0
26/08/2021,0,0,0
26/08/2021,0,0,0
26/08/2021,0,0,0
27/08/2021,227,178,49
27/08/2021,234,195,39
27/08/2021,29,17,12
27/08/2021,755,411,344
27/08/2021,110,103,7
27/08/2021,0,0,0
27/08/2021,0,0,0
27/08/2021,0,0,0
27/08/2021,0,0,0
28/08/2021,227,183,44
28/08/2021,224,190,34
28/08/2021,25,16,9
28/08/2021,743,425,318
28/08/2021,129,115,6
28/08/2021,0,0,0
28/08/2021,0,0,0
28/08/2021,0,0,0
28/08/2021,0,0,0
29/08/2021,228,180,48
29/08/2021,229,190,39
29/08/2021,21,12,9
29/08/2021,737,421,316
29/08/2021,87,83,4
29/08/2021,0,0,0
29/08/2021,0,0,0
29/08/2021,0,0,0
29/08/2021,0,0,0
30/08/2021,224,180,44
30/08/2021,231,189,42
30/08/2021,22,11,11
30/08/2021,730,389,341
30/08/2021,110,105,5
30/08/2021,0,0,0
30/08/2021,0,0,0
30/08/2021,0,0,0
30/08/2021,0,0,0
31/08/2021,218,170,48
31/08/2021,235,198,37
31/08/2021,25,13,12
31/08/2021,709,372,337
31/08/2021,132,124,8
31/08/2021,0,0,0
31/08/2021,0,0,0
31/08/2021,0,0,0
31/08/2021,0,0,0
01/09/2021,220,168,52
01/09/2021,232,200,32
01/09/2021,26,12,14
01/09/2021,690,342,348
01/09/2021,116,109,7
01/09/2021,0,0,0
01/09/2021,0,0,0
01/09/2021,0,0,0
01/09/2021,0,0,0
02/09/2021,209,160,49
02/09/2021,230,192,38
02/09/2021,29,16,13
02/09/2021,669,342,327
02/09/2021,135,129,6
02/09/2021,0,0,0
02/09/2021,0,0,0
02/09/2021,0,0,0
02/09/2021,0,0,0
03/09/2021,210,165,45
03/09/2021,217,181,36
03/09/2021,35,14,21
03/09/2021,671,335,336
03/09/2021,117,112,5
03/09/2021,0,0,0
03/09/2021,0,0,0
03/09/2021,0,0,0
03/09/2021,0,0,0
04/09/2021,203,163,40
04/09/2021,222,187,35
04/09/2021,39,13,26
04/09/2021,649,332,317
04/09/2021,88,83,5
04/09/2021,0,0,0
04/09/2021,0,0,0
04/09/2021,0,0,0
04/09/2021,0,0,0
05/09/2021,201,163,38
05/09/2021,212,176,36
05/09/2021,43,17,26
05/09/2021,627,331,296
05/09/2021,80,77,3
05/09/2021,0,0,0
05/09/2021,0,0,0
05/09/2021,0,0,0
05/09/2021,0,0,0
06/09/2021,192,158,34
06/09/2021,209,184,25
06/09/2021,39,24,15
06/09/2021,629,331,298
06/09/2021,106,96,10
06/09/2021,0,0,0
06/09/2021,0,0,0
06/09/2021,0,0,0
06/09/2021,0,0,0
07/09/2021,181,147,34
07/09/2021,197,173,24
07/09/2021,40,26,14
07/09/2021,607,340,267
07/09/2021,122,111,11
07/09/2021,0,0,0
07/09/2021,0,0,0
07/09/2021,0,0,0
07/09/2021,0,0,0
08/09/2021,175,151,24
08/09/2021,177,160,17
08/09/2021,41,27,14
08/09/2021,585,336,249
08/09/2021,116,110,6
08/09/2021,0,0,0
08/09/2021,0,0,0
08/09/2021,0,0,0
08/09/2021,0,0,0
09/09/2021,170,144,26
09/09/2021,180,160,20
09/09/2021,37,23,14
09/09/2021,555,309,246
09/09/2021,89,85,4
09/09/2021,0,0,0
09/09/2021,0,0,0
09/09/2021,0,0,0
09/09/2021,0,0,0
10/09/2021,160,133,27
10/09/2021,179,157,22
10/09/2021,39,26,13
10/09/2021,534,311,223
10/09/2021,91,84,7
10/09/2021,0,0,0
10/09/2021,0,0,0
10/09/2021,0,0,0
10/09/2021,0,0,0
11/09/2021,167,134,33
11/09/2021,180,150,30
11/09/2021,38,22,16
11/09/2021,518,313,205
11/09/2021,93,89,4
11/09/2021,0,0,0
11/09/2021,0,0,0
11/09/2021,0,0,0
11/09/2021,0,0,0
12/09/2021,162,137,25
12/09/2021,173,150,23
12/09/2021,37,19,18
12/09/2021,519,307,212
12/09/2021,65,65,0
12/09/2021,0,0,0
12/09/2021,0,0,0
12/09/2021,0,0,0
12/09/2021,0,0,0
13/09/2021,161,132,29
13/09/2021,180,151,29
13/09/2021,36,26,10
13/09/2021,516,287,229
13/09/2021,110,102,8
13/09/2021,0,0,0
13/09/2021,0,0,0
13/09/2021,0,0,0
13/09/2021,0,0,0
14/09/2021,160,123,37
14/09/2021,177,153,24
14/09/2021,35,26,9
14/09/2021,515,287,228
14/09/2021,109,102,7
14/09/2021,0,0,0
14/09/2021,0,0,0
14/09/2021,0,0,0
14/09/2021,0,0,0
15/09/2021,149,118,31
15/09/2021,177,153,24
15/09/2021,31,25,6
15/09/2021,515,287,228
15/09/2021,110,98,12
15/09/2021,0,0,0
15/09/2021,0,0,0
15/09/2021,0,0,0
15/09/2021,0,0,0
16/09/2021,143,112,31
16/09/2021,167,139,28
16/09/2021,31,22,9
16/09/2021,515,287,228
16/09/2021,50,47,3
16/09/2021,0,0,0
16/09/2021,0,0,0
16/09/2021,0,0,0
16/09/2021,0,0,0
17/09/2021,152,112,40
17/09/2021,167,144,23
17/09/2021,31,23,8
17/09/2021,515,287,228
17/09/2021,72,70,2
17/09/2021,0,0,0
17/09/2021,0,0,0
17/09/2021,0,0,0
17/09/2021,0,0,0
18/09/2021,139,104,35
18/09/2021,164,144,20
18/09/2021,28,22,6
18/09/2021,515,287,228
18/09/2021,92,88,4
18/09/2021,0,0,0
18/09/2021,0,0,0
18/09/2021,0,0,0
18/09/2021,0,0,0
19/09/2021,141,98,43
19/09/2021,161,133,28
19/09/2021,29,22,7
19/09/2021,504,249,255
19/09/2021,20,19,1
19/09/2021,0,0,0
19/09/2021,0,0,0
19/09/2021,0,0,0
19/09/2021,0,0,0
20/09/2021,145,109,36
20/09/2021,158,139,19
20/09/2021,27,17,10
20/09/2021,489,249,240
20/09/2021,68,65,3
20/09/2021,0,0,0
20/09/2021,0,0,0
20/09/2021,0,0,0
20/09/2021,0,0,0
21/09/2021,142,106,36
21/09/2021,160,136,24
21/09/2021,26,17,9
21/09/2021,467,242,225
21/09/2021,68,58,10
21/09/2021,0,0,0
21/09/2021,0,0,0
21/09/2021,0,0,0
21/09/2021,0,0,0
22/09/2021,140,107,33
22/09/2021,156,136,20
22/09/2021,24,20,4
22/09/2021,436,252,184
22/09/2021,71,61,10
22/09/2021,0,0,0
22/09/2021,0,0,0
22/09/2021,0,0,0
22/09/2021,0,0,0
23/09/2021,140,105,35
23/09/2021,153,130,23
23/09/2021,23,19,4
23/09/2021,415,241,174
23/09/2021,48,46,2
23/09/2021,0,0,0
23/09/2021,0,0,0
23/09/2021,0,0,0
23/09/2021,0,0,0
24/09/2021,135,105,30
24/09/2021,159,133,26
24/09/2021,23,16,7
24/09/2021,414,230,184
24/09/2021,72,68,4
24/09/2021,0,0,0
24/09/2021,0,0,0
24/09/2021,0,0,0
24/09/2021,0,0,0
25/09/2021,137,101,36
25/09/2021,154,137,17
25/09/2021,21,13,8
25/09/2021,407,230,177
25/09/2021,54,51,3
25/09/2021,0,0,0
25/09/2021,0,0,0
25/09/2021,0,0,0
25/09/2021,0,0,0
26/09/2021,132,104,28
26/09/2021,149,127,22
26/09/2021,20,12,8
26/09/2021,407,224,183
26/09/2021,32,30,2
26/09/2021,0,0,0
26/09/2021,0,0,0
26/09/2021,0,0,0
26/09/2021,0,0,0
27/09/2021,127,99,28
27/09/2021,153,124,29
27/09/2021,20,11,9
27/09/2021,396,220,176
27/09/2021,75,67,8
27/09/2021,0,0,0
27/09/2021,0,0,0
27/09/2021,0,0,0
27/09/2021,0,0,0
28/09/2021,125,94,31
28/09/2021,157,124,33
28/09/2021,22,15,7
28/09/2021,406,212,194
28/09/2021,70,63,7
28/09/2021,0,0,0
28/09/2021,0,0,0
28/09/2021,0,0,0
28/09/2021,0,0,0
29/09/2021,109,75,34
29/09/2021,157,129,28
29/09/2021,23,16,7
29/09/2021,389,229,160
29/09/2021,72,65,7
29/09/2021,0,0,0
29/09/2021,0,0,0
29/09/2021,0,0,0
29/09/2021,0,0,0
30/09/2021,122,88,34
30/09/2021,150,129,21
30/09/2021,22,12,10
30/09/2021,373,209,164
30/09/2021,74,69,5
30/09/2021,0,0,0
30/09/2021,0,0,0
30/09/2021,0,0,0
30/09/2021,0,0,0
01/10/2021,122,93,29
01/10/2021,156,129,27
01/10/2021,23,12,11
01/10/2021,375,209,166
01/10/2021,72,66,6
01/10/2021,0,0,0
01/10/2021,0,0,0
01/10/2021,0,0,0
01/10/2021,0,0,0
02/10/2021,112,96,16
02/10/2021,148,123,25
02/10/2021,25,12,13
02/10/2021,354,225,129
02/10/2021,67,61,6
02/10/2021,0,0,0
02/10/2021,0,0,0
02/10/2021,0,0,0
02/10/2021,0,0,0
03/10/2021,122,102,20
03/10/2021,139,114,25
03/10/2021,26,12,14
03/10/2021,359,243,116
03/10/2021,33,32,1
03/10/2021,0,0,0
03/10/2021,0,0,0
03/10/2021,0,0,0
03/10/2021,0,0,0
04/10/2021,113,94,19
04/10/2021,133,106,27
04/10/2021,28,15,13
04/10/2021,365,214,151
04/10/2021,35,34,1
04/10/2021,0,0,0
04/10/2021,0,0,0
04/10/2021,0,0,0
04/10/2021,0,0,0
05/10/2021,118,95,23
05/10/2021,125,114,11
05/10/2021,27,15,12
05/10/2021,381,222,159
05/10/2021,61,56,5
05/10/2021,0,0,0
05/10/2021,0,0,0
05/10/2021,0,0,0
05/10/2021,0,0,0
06/10/2021,120,95,25
06/10/2021,114,99,15
06/10/2021,24,18,6
06/10/2021,359,214,145
06/10/2021,45,41,4
06/10/2021,0,0,0
06/10/2021,0,0,0
06/10/2021,0,0,0
06/10/2021,0,0,0
07/10/2021,125,105,20
07/10/2021,121,101,20
07/10/2021,17,14,3
07/10/2021,323,209,114
07/10/2021,39,37,2
07/10/2021,0,0,0
07/10/2021,0,0,0
07/10/2021,0,0,0
07/10/2021,0,0,0
08/10/2021,121,103,18
08/10/2021,123,104,19
08/10/2021,18,13,5
08/10/2021,316,199,117
08/10/2021,31,31,0
08/10/2021,0,0,0
08/10/2021,0,0,0
08/10/2021,0,0,0
08/10/2021,0,0,0
09/10/2021,117,104,13
09/10/2021,124,111,13
09/10/2021,16,10,6
09/10/2021,300,216,84
09/10/2021,23,23,0
09/10/2021,0,0,0
09/10/2021,0,0,0
09/10/2021,0,0,0
09/10/2021,0,0,0
10/10/2021,116,101,15
10/10/2021,116,104,12
10/10/2021,15,7,8
10/10/2021,293,216,77
10/10/2021,5,5,0
10/10/2021,0,0,0
10/10/2021,0,0,0
10/10/2021,0,0,0
10/10/2021,0,0,0
11/10/2021,106,88,18
11/10/2021,111,99,12
11/10/2021,13,9,4
11/10/2021,284,180,104
11/10/2021,49,44,5
11/10/2021,0,0,0
11/10/2021,0,0,0
11/10/2021,0,0,0
11/10/2021,0,0,0
12/10/2021,104,87,17
12/10/2021,113,96,17
12/10/2021,15,9,6
12/10/2021,293,166,127
12/10/2021,52,46,6
12/10/2021,0,0,0
12/10/2021,0,0,0
12/10/2021,0,0,0
12/10/2021,0,0,0
13/10/2021,108,77,31
13/10/2021,107,94,13
13/10/2021,18,12,6
13/10/2021,307,164,143
13/10/2021,56,51,5
13/10/2021,0,0,0
13/10/2021,0,0,0
13/10/2021,0,0,0
13/10/2021,0,0,0
14/10/2021,114,89,25
14/10/2021,100,82,18
14/10/2021,16,10,6
14/10/2021,291,169,122
14/10/2021,51,47,4
14/10/2021,0,0,0
14/10/2021,0,0,0
14/10/2021,0,0,0
14/10/2021,0,0,0
15/10/2021,117,90,27
15/10/2021,97,80,17
15/10/2021,16,10,6
15/10/2021,271,169,102
15/10/2021,48,44,4
15/10/2021,0,0,0
15/10/2021,0,0,0
15/10/2021,0,0,0
15/10/2021,0,0,0
16/10/2021,126,90,36
16/10/2021,95,81,14
16/10/2021,17,8,9
16/10/2021,264,169,95
16/10/2021,43,38,5
16/10/2021,0,0,0
16/10/2021,0,0,0
16/10/2021,0,0,0
16/10/2021,0,0,0
17/10/2021,118,90,28
17/10/2021,91,62,29
17/10/2021,20,9,11
17/10/2021,249,172,77
17/10/2021,6,6,0
17/10/2021,0,0,0
17/10/2021,0,0,0
17/10/2021,0,0,0
17/10/2021,0,0,0
18/10/2021,117,88,29
18/10/2021,89,67,22
18/10/2021,21,9,12
18/10/2021,241,136,105
18/10/2021,51,42,9
18/10/2021,0,0,0
18/10/2021,0,0,0
18/10/2021,0,0,0
18/10/2021,0,0,0
19/10/2021,110,88,22
19/10/2021,84,62,22
19/10/2021,18,12,6
19/10/2021,235,151,84
19/10/2021,43,36,7
19/10/2021,0,0,0
19/10/2021,0,0,0
19/10/2021,0,0,0
19/10/2021,0,0,0
20/10/2021,103,80,23
20/10/2021,84,56,28
20/10/2021,16,10,6
20/10/2021,220,141,79
20/10/2021,45,38,7
20/10/2021,0,0,0
20/10/2021,0,0,0
20/10/2021,0,0,0
20/10/2021,0,0,0
21/10/2021,94,69,25
21/10/2021,78,56,22
21/10/2021,18,12,6
21/10/2021,210,152,58
21/10/2021,52,43,9
21/10/2021,0,0,0
21/10/2021,0,0,0
21/10/2021,0,0,0
21/10/2021,0,0,0
22/10/2021,94,69,25
22/10/2021,78,56,22
22/10/2021,18,12,6
22/10/2021,210,152,58
22/10/2021,52,43,9
22/10/2021,0,0,0
22/10/2021,0,0,0
22/10/2021,0,0,0
22/10/2021,0,0,0
23/10/2021,90,68,22
23/10/2021,68,52,16
23/10/2021,19,9,10
23/10/2021,194,161,33
23/10/2021,19,15,4
23/10/2021,0,0,0
23/10/2021,0,0,0
23/10/2021,0,0,0
23/10/2021,0,0,0
24/10/2021,91,69,22
24/10/2021,70,51,19
24/10/2021,20,9,11
24/10/2021,195,140,55
24/10/2021,0,0,0
24/10/2021,0,0,0
24/10/2021,0,0,0
24/10/2021,0,0,0
24/10/2021,0,0,0
25/10/2021,89,62,27
25/10/2021,69,49,20
25/10/2021,19,12,7
25/10/2021,204,141,63
25/10/2021,32,26,6
25/10/2021,0,0,0
25/10/2021,0,0,0
25/10/2021,0,0,0
25/10/2021,0,0,0
26/10/2021,87,61,26
26/10/2021,69,49,20
26/10/2021,17,12,5
26/10/2021,206,129,77
26/10/2021,33,27,6
26/10/2021,0,0,0
26/10/2021,0,0,0
26/10/2021,0,0,0
26/10/2021,0,0,0
27/10/2021,84,61,23
27/10/2021,70,52,18
27/10/2021,15,12,3
27/10/2021,190,128,62
27/10/2021,33,31,2
27/10/2021,0,0,0
27/10/2021,0,0,0
27/10/2021,0,0,0
27/10/2021,0,0,0
28/10/2021,68,52,16
28/10/2021,70,54,16
28/10/2021,13,9,4
28/10/2021,192,128,64
28/10/2021,28,24,4
28/10/2021,0,0,0
28/10/2021,0,0,0
28/10/2021,0,0,0
28/10/2021,0,0,0
29/10/2021,70,47,23
29/10/2021,62,51,11
29/10/2021,11,6,5
29/10/2021,183,125,58
29/10/2021,31,28,3
29/10/2021,0,0,0
29/10/2021,0,0,0
29/10/2021,0,0,0
29/10/2021,0,0,0
30/10/2021,70,49,21
30/10/2021,62,48,14
30/10/2021,9,5,4
30/10/2021,176,123,53
30/10/2021,14,12,2
30/10/2021,0,0,0
30/10/2021,0,0,0
30/10/2021,0,0,0
30/10/2021,0,0,0
31/10/2021,75,45,30
31/10/2021,63,51,12
31/10/2021,8,5,3
31/10/2021,173,121,52
31/10/2021,0,0,0
31/10/2021,0,0,0
31/10/2021,0,0,0
31/10/2021,0,0,0
31/10/2021,0,0,0
01/11/2021,76,53,23
01/11/2021,62,51,11
01/11/2021,8,6,2
01/11/2021,156,111,45
01/11/2021,26,23,3
01/11/2021,0,0,0
01/11/2021,0,0,0
01/11/2021,0,0,0
01/11/2021,0,0,0
02/11/2021,72,49,23
02/11/2021,63,49,14
02/11/2021,5,4,1
02/11/2021,152,105,47
02/11/2021,22,20,2
02/11/2021,0,0,0
02/11/2021,0,0,0
02/11/2021,0,0,0
02/11/2021,0,0,0
03/11/2021,72,45,27
03/11/2021,59,48,11
03/11/2021,7,4,3
03/11/2021,156,111,45
03/11/2021,26,24,2
03/11/2021,0,0,0
03/11/2021,0,0,0
03/11/2021,0,0,0
03/11/2021,0,0,0
04/11/2021,64,36,28
04/11/2021,60,49,11
04/11/2021,9,5,4
04/11/2021,147,92,55
04/11/2021,15,13,2
04/11/2021,0,0,0
04/11/2021,0,0,0
04/11/2021,0,0,0
04/11/2021,0,0,0
05/11/2021,55,34,21
05/11/2021,60,49,11
05/11/2021,9,4,5
05/11/2021,136,93,43
05/11/2021,15,13,2
05/11/2021,0,0,0
05/11/2021,0,0,0
05/11/2021,0,0,0
05/11/2021,0,0,0
06/11/2021,51,35,16
06/11/2021,51,45,6
06/11/2021,7,3,4
06/11/2021,129,90,39
06/11/2021,7,6,1
06/11/2021,0,0,0
06/11/2021,0,0,0
06/11/2021,0,0,0
06/11/2021,0,0,0
07/11/2021,57,36,21
07/11/2021,50,44,6
07/11/2021,7,3,4
07/11/2021,129,90,39
07/11/2021,0,0,0
07/11/2021,0,0,0
07/11/2021,0,0,0
07/11/2021,0,0,0
07/11/2021,0,0,0
08/11/2021,50,31,19
08/11/2021,49,43,6
08/11/2021,7,5,2
08/11/2021,132,83,49
08/11/2021,10,8,2
08/11/2021,0,0,0
08/11/2021,0,0,0
08/11/2021,0,0,0
08/11/2021,0,0,0
09/11/2021,52,28,24
09/11/2021,48,44,4
09/11/2021,4,3,1
09/11/2021,145,81,64
09/11/2021,5,4,1
09/11/2021,0,0,0
09/11/2021,0,0,0
09/11/2021,0,0,0
09/11/2021,0,0,0
10/11/2021,51,32,19
10/11/2021,49,44,5
10/11/2021,5,3,2
10/11/2021,140,79,61
10/11/2021,10,8,2
10/11/2021,0,0,0
10/11/2021,0,0,0
10/11/2021,0,0,0
10/11/2021,0,0,0
11/11/2021,44,28,16
11/11/2021,44,41,3
11/11/2021,7,3,4
11/11/2021,136,69,67
11/11/2021,9,7,2
11/11/2021,0,0,0
11/11/2021,0,0,0
11/11/2021,0,0,0
11/11/2021,0,0,0
12/11/2021,35,23,12
12/11/2021,37,33,4
12/11/2021,6,1,5
12/11/2021,130,70,60
12/11/2021,7,5,2
12/11/2021,0,0,0
12/11/2021,0,0,0
12/11/2021,0,0,0
12/11/2021,0,0,0
13/11/2021,35,21,14
13/11/2021,34,31,3
13/11/2021,3,1,2
13/11/2021,110,72,38
13/11/2021,13,11,2
13/11/2021,0,0,0
13/11/2021,0,0,0
13/11/2021,0,0,0
13/11/2021,0,0,0
14/11/2021,32,18,14
14/11/2021,34,31,3
14/11/2021,2,1,1
14/11/2021,117,77,40
14/11/2021,0,0,0
14/11/2021,0,0,0
14/11/2021,0,0,0
14/11/2021,0,0,0
14/11/2021,0,0,0
15/11/2021,32,17,15
15/11/2021,33,30,3
15/11/2021,4,1,3
15/11/2021,117,72,45
15/11/2021,1,1,0
15/11/2021,0,0,0
15/11/2021,0,0,0
15/11/2021,0,0,0
15/11/2021,0,0,0
16/11/2021,30,16,14
16/11/2021,32,29,3
16/11/2021,5,1,4
16/11/2021,105,62,43
16/11/2021,10,10,0
16/11/2021,0,0,0
16/11/2021,0,0,0
16/11/2021,0,0,0
16/11/2021,0,0,0
17/11/2021,29,12,17
17/11/2021,32,28,4
17/11/2021,3,0,3
17/11/2021,87,52,35
17/11/2021,8,8,0
17/11/2021,0,0,0
17/11/2021,0,0,0
17/11/2021,0,0,0
17/11/2021,0,0,0
18/11/2021,31,19,12
18/11/2021,33,28,5
18/11/2021,1,0,1
18/11/2021,84,52,32
18/11/2021,9,9,0
18/11/2021,0,0,0
18/11/2021,0,0,0
18/11/2021,0,0,0
18/11/2021,0,0,0
19/11/2021,33,23,10
19/11/2021,29,28,1
19/11/2021,2,0,2
19/11/2021,80,52,28
19/11/2021,7,7,0
19/11/2021,0,0,0
19/11/2021,0,0,0
19/11/2021,0,0,0
19/11/2021,0,0,0
20/11/2021,35,26,9
20/11/2021,31,30,1
20/11/2021,2,0,2
20/11/2021,69,45,24
20/11/2021,0,0,0
20/11/2021,0,0,0
20/11/2021,0,0,0
20/11/2021,0,0,0
20/11/2021,0,0,0
21/11/2021,40,29,11
21/11/2021,30,29,1
21/11/2021,1,0,1
21/11/2021,62,43,19
21/11/2021,0,0,0
21/11/2021,0,0,0
21/11/2021,0,0,0
21/11/2021,0,0,0
21/11/2021,0,0,0
22/11/2021,40,25,15
22/11/2021,35,30,5
22/11/2021,2,0,2
22/11/2021,84,39,45
22/11/2021,6,4,2
22/11/2021,0,0,0
22/11/2021,0,0,0
22/11/2021,0,0,0
22/11/2021,0,0,0
23/11/2021,45,26,19
23/11/2021,38,30,8
23/11/2021,3,0,3
23/11/2021,86,44,42
23/11/2021,6,2,4
23/11/2021,0,0,0
23/11/2021,0,0,0
23/11/2021,0,0,0
23/11/2021,0,0,0
24/11/2021,40,24,16
24/11/2021,29,25,4
24/11/2021,3,0,3
24/11/2021,88,43,45
24/11/2021,6,5,1
